created_at;order_id;status;status_details;shipping_method;merchant_id;shop_id;sales_channel_type_id;total_price;total_shipping;order_items
Mon Aug 24 2020 07:25:27 GMT+0300 (EEST);1862449.4;fulfilled;null;1;7256023;4;1181;600;[{"quantity":1,"print_provider_id":1,"print_provider_sku":"mug11oz","print_provider":"SPOKE Custom Products","tags":["11oz"]}]
Wed Aug 12 2020 07:23:27 GMT+0300 (EEST);659919.358;fulfilled;null;1;6237939;4;1745;378;[{"quantity":5,"print_provider_id":1,"print_provider_sku":"2x2-white","print_provider":"SPOKE Custom Products","tags":["2x2\"","White"]}]
Wed Aug 26 2020 18:16:08 GMT+0300 (EEST);794238.28869;on-hold;null;1;6144732;1;2295;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-055-004","print_provider":"Monster Digital ","tags":["Heather Mauve","XL"]}]
Mon Aug 03 2020 02:42:48 GMT+0300 (EEST);1617880.1841;fulfilled;null;1;5834057;4;799;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Sun Aug 16 2020 13:50:04 GMT+0300 (EEST);1326623.310;fulfilled;null;1;6797250;1;2299;400;[{"quantity":1,"print_provider_id":25,"print_provider_sku":"B3001_navy_M","print_provider":"DTG2Go","tags":["Navy","M"]}]
Tue Aug 04 2020 12:10:28 GMT+0300 (EEST);470784.565;fulfilled;null;1;6080787;1;2400;1100;[{"quantity":1,"print_provider_id":16,"print_provider_sku":"47417","print_provider":"MyLocker","tags":["11oz"]},{"quantity":1,"print_provider_id":16,"print_provider_sku":"49307","print_provider":"MyLocker","tags":["11oz"]}]
Wed Aug 12 2020 17:46:47 GMT+0300 (EEST);1827418.8569;on-hold;null;1;7228612;1;5485;1000;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3005_DARK_GREY_HEATHER_S","print_provider":"The Dream Junction ","tags":["Dark Grey Heather","S"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"002-002-001","print_provider":"Monster Digital ","tags":["S"," White"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"002-004-001","print_provider":"Monster Digital ","tags":["S","Black"]}]
Wed Aug 19 2020 16:33:05 GMT+0300 (EEST);1572208.413;on-hold;null;1;7029578;1;3478;589;[{"quantity":1,"print_provider_id":6,"print_provider_sku":"heavyweight_dark_heather_medium","print_provider":"T shirt and Sons","tags":[" Dark Heather","M"]},{"quantity":1,"print_provider_id":6,"print_provider_sku":"heavyweight_brown_medium","print_provider":"T shirt and Sons","tags":[" Dark Chocolate","M"]}]
Tue Aug 11 2020 05:19:49 GMT+0300 (EEST);1577160.12;fulfilled;null;1;7033560;3;699;300;[{"quantity":1,"print_provider_id":1,"print_provider_sku":"button-round-125","print_provider":"SPOKE Custom Products","tags":["1,25\""]}]
Sat Aug 08 2020 07:39:25 GMT+0300 (EEST);1644891.96;fulfilled;null;1;7087562;4;1700;960;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNGT1B0XL","print_provider":"SwiftPOD","tags":["Black","XL"]}]
Mon Aug 17 2020 11:17:29 GMT+0300 (EEST);883557.1963;fulfilled;null;1;6433509;2;1231;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_BLACK_S","print_provider":"The Dream Junction ","tags":["Black","S"]}]
Tue Aug 11 2020 06:57:32 GMT+0300 (EEST);1874829.3;fulfilled;null;1;7266032;4;2500;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_HEATHER_ICE_BLUE_2XL","print_provider":"The Dream Junction ","tags":["Heather Ice Blue","2XL"]}]
Mon Aug 17 2020 19:59:10 GMT+0300 (EEST);1737743.264;fulfilled;null;1;7159954;4;870;550;[{"quantity":1,"print_provider_id":16,"print_provider_sku":"47417","print_provider":"MyLocker","tags":["11oz"]}]
Sun Aug 23 2020 22:00:50 GMT+0300 (EEST);1410181.57;fulfilled;null;1;6177531;3;6500;1000;[{"quantity":1,"print_provider_id":2,"print_provider_sku":"3417","print_provider":"Circle Graphics","tags":["11″ × 14″","CG Matt"]},{"quantity":1,"print_provider_id":2,"print_provider_sku":"3420","print_provider":"Circle Graphics","tags":["16″ × 20″","CG Matt"]}]
Thu Aug 13 2020 04:17:18 GMT+0300 (EEST);1495263.43;fulfilled;null;1;6968737;2;2200;500;[{"quantity":1,"print_provider_id":45,"print_provider_sku":"5000-WHT-XL","print_provider":"Awkward Styles","tags":[" White","XL"]}]
Sat Aug 08 2020 22:58:29 GMT+0300 (EEST);1767829.94;fulfilled;null;1;7183207;1;2799;1170;[{"quantity":1,"print_provider_id":6,"print_provider_sku":"GD12_black_large","print_provider":"T shirt and Sons","tags":["Black","L"]}]
Fri Aug 14 2020 05:08:57 GMT+0300 (EEST);1864438.12;fulfilled;null;1;7257462;2;2000;450;[{"quantity":1,"print_provider_id":16,"print_provider_sku":"38976","print_provider":"MyLocker","tags":["Neon Yellow","One size"]}]
Thu Aug 20 2020 19:04:38 GMT+0300 (EEST);1848588.7;fulfilled;null;1;7245124;1;2000;480;[{"quantity":1,"print_provider_id":43,"print_provider_sku":"Nextlevel-3600-White-S","print_provider":"Stoked On Printing","tags":["Solid White","S"]}]
Sat Aug 01 2020 21:52:21 GMT+0300 (EEST);1761890.132;canceled;null;1;7084134;4;0;0;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"5000_BLACK_3XL","print_provider":"The Dream Junction ","tags":["Black","3XL"]}]
Thu Aug 06 2020 15:09:29 GMT+0300 (EEST);1691096.700;fulfilled;null;1;7084134;4;1600;400;[{"quantity":1,"print_provider_id":42,"print_provider_sku":"11730-DELTA-WHITE-LG","print_provider":"Drive Fulfillment","tags":["White","L"]}]
Tue Aug 18 2020 15:44:22 GMT+0300 (EEST);1782894.110;fulfilled;null;1;7194558;2;1685;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"5000_WHITE_L","print_provider":"The Dream Junction ","tags":[" White","L"]}]
Sat Aug 08 2020 18:01:30 GMT+0300 (EEST);731571.162;fulfilled;null;1;6296811;4;899;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Tue Aug 04 2020 14:19:33 GMT+0300 (EEST);1748864.346;fulfilled;null;1;7168599;4;2200;1100;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"18000_ASH_L","print_provider":"The Dream Junction ","tags":[" Ash","L"]}]
Wed Aug 19 2020 17:14:26 GMT+0300 (EEST);1738713.262;fulfilled;null;1;6087672;4;1499;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Mon Aug 10 2020 04:26:32 GMT+0300 (EEST);1618579.11688;fulfilled;null;1;7067125;1;8609;1200;[{"quantity":2,"print_provider_id":29,"print_provider_sku":"018-002-005","print_provider":"Monster Digital ","tags":["2XL"," White"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"018-002-002","print_provider":"Monster Digital ","tags":["M"," White"]},{"quantity":2,"print_provider_id":29,"print_provider_sku":"018-002-003","print_provider":"Monster Digital ","tags":["L"," White"]}]
Wed Aug 05 2020 03:05:45 GMT+0300 (EEST);1280396.21313;fulfilled;null;1;6795017;4;1999;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-004-003","print_provider":"Monster Digital ","tags":["Black","L"]}]
Sat Aug 01 2020 20:17:46 GMT+0300 (EEST);1720864.944;fulfilled;null;1;7146820;4;1850;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_DARK_GREY_HEATHER_S","print_provider":"The Dream Junction ","tags":["Dark Grey Heather","S"]}]
Wed Aug 12 2020 03:35:56 GMT+0300 (EEST);1600175.446;fulfilled;null;1;7052339;1;2000;500;[{"quantity":1,"print_provider_id":45,"print_provider_sku":"5000-WHT-L","print_provider":"Awkward Styles","tags":[" White","L"]}]
Wed Aug 26 2020 20:05:10 GMT+0300 (EEST);1047180.1403;in-production;null;1;6584043;2;1915;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"2000_BLACK_2XL","print_provider":"The Dream Junction ","tags":["2XL","Black"]}]
Fri Aug 14 2020 20:54:19 GMT+0300 (EEST);1319945.532;canceled;null;1;6827904;4;0;0;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"5000_BLACK_4XL","print_provider":"The Dream Junction ","tags":["Black","4XL"]}]
Mon Aug 24 2020 00:43:55 GMT+0300 (EEST);1803180.50;fulfilled;null;1;7209869;1;3000;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-004-005","print_provider":"Monster Digital ","tags":["Black","2XL"]}]
Thu Aug 13 2020 23:07:44 GMT+0300 (EEST);1642292.6053;fulfilled;null;1;7085530;4;3693;700;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_OLIVE_XL","print_provider":"The Dream Junction ","tags":["Olive","XL"]},{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_OLIVE_M","print_provider":"The Dream Junction ","tags":["Olive","M"]},{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_OLIVE_L","print_provider":"The Dream Junction ","tags":["Olive","L"]}]
Wed Aug 12 2020 04:32:36 GMT+0300 (EEST);1836150.311;fulfilled;null;1;7235420;4;2598;450;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Thu Aug 20 2020 04:28:30 GMT+0300 (EEST);964395.3512;fulfilled;null;1;6449397;4;7590;500;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SWG560","print_provider":"MWW On Demand","tags":["51x60"]}]
Sun Aug 16 2020 21:30:01 GMT+0300 (EEST);1748777.13752;fulfilled;null;1;7029022;1;1899;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"002-015-002","print_provider":"Monster Digital ","tags":["M"," Heather Navy"]}]
Wed Aug 05 2020 14:32:21 GMT+0300 (EEST);1435301.869;fulfilled;null;1;6920333;2;1876;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-006-003","print_provider":"Monster Digital ","tags":[" Light Blue","L"]}]
Mon Aug 24 2020 09:34:51 GMT+0300 (EEST);1410147.21113;fulfilled;null;1;6898499;2;1015;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-002-002","print_provider":"Monster Digital ","tags":[" White","M"]}]
Fri Aug 14 2020 16:22:28 GMT+0300 (EEST);1831038.621;fulfilled;null;1;7230316;4;900;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Wed Aug 26 2020 20:00:47 GMT+0300 (EEST);1340107.14281;fulfilled;null;1;6841312;1;2995;500;[{"quantity":1,"print_provider_id":2,"print_provider_sku":"3419","print_provider":"Circle Graphics","tags":["18″ × 12″","CG Matt"]}]
Fri Aug 14 2020 06:08:25 GMT+0300 (EEST);1929126.18;fulfilled;null;1;7311433;1;3000;450;[{"quantity":2,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Fri Aug 21 2020 12:54:42 GMT+0300 (EEST);643001.1471;in-production;null;1;6179493;4;2900;800;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"5000_BLACK_S","print_provider":"The Dream Junction ","tags":["Black","S"]},{"quantity":1,"print_provider_id":3,"print_provider_sku":"5000_BLACK_S","print_provider":"The Dream Junction ","tags":["Black","S"]}]
Tue Aug 04 2020 13:11:36 GMT+0300 (EEST);1389409.12809;fulfilled;null;1;1819516;6;888;550;[{"quantity":1,"print_provider_id":30,"print_provider_sku":"38757","print_provider":"OPT OnDemand","tags":["11.7\" x 16.5\" ","Glossy"]}]
Sat Aug 15 2020 13:11:59 GMT+0300 (EEST);1772994.99;fulfilled;null;1;7187088;4;1999;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"5000_SPORT_GREY_XL","print_provider":"The Dream Junction ","tags":[" Sport Grey","XL"]}]
Tue Aug 25 2020 08:42:25 GMT+0300 (EEST);1498333.96;in-production;null;1;6959553;4;1600;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_BLACK_S","print_provider":"The Dream Junction ","tags":["Black","S"]}]
Mon Aug 03 2020 17:01:16 GMT+0300 (EEST);1863541.114;fulfilled;null;1;7245111;2;1891;857;[{"quantity":1,"print_provider_id":2,"print_provider_sku":"3419","print_provider":"Circle Graphics","tags":["12″ × 18″"]},{"quantity":1,"print_provider_id":1,"print_provider_sku":"3x3-white","print_provider":"SPOKE Custom Products","tags":["3x3\"","White"]},{"quantity":1,"print_provider_id":1,"print_provider_sku":"3x3-white","print_provider":"SPOKE Custom Products","tags":["3x3\"","White"]}]
Sat Aug 22 2020 08:36:32 GMT+0300 (EEST);1854422.18;fulfilled;null;1;7249690;4;1999;480;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNPT1B00L","print_provider":"SwiftPOD","tags":["Black","L"]}]
Wed Aug 19 2020 19:21:57 GMT+0300 (EEST);1746293.46;fulfilled;null;1;7166638;4;2900;500;[{"quantity":1,"print_provider_id":2,"print_provider_sku":"3423","print_provider":"Circle Graphics","tags":["30″ × 20″"]}]
Fri Aug 07 2020 18:58:20 GMT+0300 (EEST);1739534.77;fulfilled;null;1;7140256;4;1281;480;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNGT1W00M","print_provider":"SwiftPOD","tags":[" White","M"]}]
Wed Aug 12 2020 04:22:00 GMT+0300 (EEST);1827418.8497;on-hold;null;1;7228612;1;5385;800;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"002-023-004","print_provider":"Monster Digital ","tags":["XL"," Charcoal"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"002-004-004","print_provider":"Monster Digital ","tags":["XL","Black"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"002-004-004","print_provider":"Monster Digital ","tags":["XL","Black"]}]
Fri Aug 21 2020 06:34:40 GMT+0300 (EEST);730755.1027;fulfilled;null;1;5792405;2;3100;750;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"18500_BLACK_M","print_provider":"The Dream Junction ","tags":["M","Black"]}]
Mon Aug 10 2020 20:11:41 GMT+0300 (EEST);514941.1740;fulfilled;null;1;6117732;1;2000;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-051-002","print_provider":"Monster Digital ","tags":["Silver","M"]}]
Mon Aug 24 2020 12:01:45 GMT+0300 (EEST);1592253.2868;fulfilled;null;1;7045847;2;1015;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-004-004","print_provider":"Monster Digital ","tags":["Black","XL"]}]
Fri Aug 07 2020 13:40:02 GMT+0300 (EEST);1642292.5635;fulfilled;null;1;7085530;4;3783;700;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_HEATHER_RASPBERRY_M","print_provider":"The Dream Junction ","tags":["Heather Raspberry","M"]},{"quantity":2,"print_provider_id":3,"print_provider_sku":"3001_HEATHER_RASPBERRY_S","print_provider":"The Dream Junction ","tags":["Heather Raspberry","S"]}]
Mon Aug 10 2020 20:14:29 GMT+0300 (EEST);1619231.855;fulfilled;null;1;7067617;1;495;350;[{"quantity":1,"print_provider_id":1,"print_provider_sku":"4x4-clear","print_provider":"SPOKE Custom Products","tags":["4x4\"","Transparent"]}]
Thu Aug 06 2020 10:06:30 GMT+0300 (EEST);1806932.141;fulfilled;null;1;7212841;4;900;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Tue Aug 25 2020 19:53:23 GMT+0300 (EEST);1132005.4861;in-production;null;1;6661362;1;2995;459;[{"quantity":1,"print_provider_id":6,"print_provider_sku":"mens_white_small","print_provider":"T shirt and Sons","tags":["White","S"]}]
Wed Aug 19 2020 23:56:23 GMT+0300 (EEST);1607681.136;in-production;null;1;6883855;4;9600;1000;[{"quantity":3,"print_provider_id":10,"print_provider_sku":"18132","print_provider":"MWW On Demand","tags":["One Size"]}]
Sat Aug 15 2020 23:51:01 GMT+0300 (EEST);1404488.1232;fulfilled;null;1;6893518;1;1499;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Wed Aug 05 2020 21:35:26 GMT+0300 (EEST);1836290.24;fulfilled;null;1;7235529;4;818;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Wed Aug 05 2020 09:35:59 GMT+0300 (EEST);1776133.13785;fulfilled;null;1;7063690;1;3885;840;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNNT2B00S","print_provider":"SwiftPOD","tags":["Solid Black","S"]},{"quantity":1,"print_provider_id":39,"print_provider_sku":"WORB2W00S","print_provider":"SwiftPOD","tags":["Solid White","S"]},{"quantity":1,"print_provider_id":39,"print_provider_sku":"WORB2B00S","print_provider":"SwiftPOD","tags":["Solid Black","S"]}]
Fri Aug 28 2020 00:58:27 GMT+0300 (EEST);474066.3706;on-hold;null;1;6083568;2;1231;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_BLACK_L","print_provider":"The Dream Junction ","tags":["Black","L"]}]
Mon Aug 24 2020 07:40:10 GMT+0300 (EEST);1363735.251;fulfilled;null;1;6857973;2;1783;500;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SW23FI","print_provider":"MWW On Demand","tags":["36x26"]}]
Sun Aug 23 2020 13:53:29 GMT+0300 (EEST);1455496.8923;fulfilled;null;1;6937671;2;604;480;[{"quantity":1,"print_provider_id":39,"print_provider_sku":"UNGT1W00L","print_provider":"SwiftPOD","tags":[" White","L"]}]
Wed Aug 26 2020 09:35:00 GMT+0300 (EEST);1445722.4825;in-production;null;1;6929340;2;1341;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-088-001","print_provider":"Monster Digital ","tags":["Dark Grey Heather","S"]}]
Mon Aug 24 2020 10:47:54 GMT+0300 (EEST);1325831.7045;canceled;null;1;5900409;1;2599;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"5000_BLACK_L","print_provider":"The Dream Junction ","tags":["Black","L"]}]
Thu Aug 27 2020 00:24:30 GMT+0300 (EEST);1522505.105;fulfilled;null;1;6990173;4;1900;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-004-002","print_provider":"Monster Digital ","tags":["Black","M"]}]
Mon Aug 10 2020 10:06:42 GMT+0300 (EEST);1716725.103;fulfilled;null;1;7143681;2;1568;615;[{"quantity":1,"print_provider_id":41,"print_provider_sku":"721-M-BLK-02M-00571","print_provider":"Duplium","tags":["Black","M"]}]
Tue Aug 11 2020 19:34:47 GMT+0300 (EEST);1814025.25;fulfilled;null;1;7218281;2;3288;650;[{"quantity":1,"print_provider_id":26,"print_provider_sku":"180091015","print_provider":"Textildruck Europa ","tags":["Black","L"]}]
Wed Aug 12 2020 16:15:31 GMT+0300 (EEST);715812.3065;fulfilled;null;1;6283575;1;2300;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_BLACK_XL","print_provider":"The Dream Junction ","tags":["Black","XL"]}]
Wed Aug 19 2020 00:02:21 GMT+0300 (EEST);1509035.844;canceled;null;1;6979628;4;0;0;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Sat Aug 22 2020 17:45:07 GMT+0300 (EEST);1419673.226;fulfilled;null;1;6906823;2;1848;400;[{"quantity":1,"print_provider_id":16,"print_provider_sku":"580","print_provider":"MyLocker","tags":["Black","L"]}]
Wed Aug 19 2020 23:19:22 GMT+0300 (EEST);712842.9860;fulfilled;null;1;6281073;1;1380;700;[{"quantity":1,"print_provider_id":30,"print_provider_sku":"139","print_provider":"OPT OnDemand","tags":["XL"," White"]}]
Sat Aug 15 2020 07:26:05 GMT+0300 (EEST);1205964.829;fulfilled;null;1;6728286;3;11493;1450;[{"quantity":6,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]},{"quantity":1,"print_provider_id":16,"print_provider_sku":"49311","print_provider":"MyLocker","tags":["15oz"]}]
Thu Aug 27 2020 22:22:02 GMT+0300 (EEST);1916997.52;in-production;null;1;7301031;2;2300;1400;[{"quantity":1,"print_provider_id":1,"print_provider_sku":"mug15oz","print_provider":"SPOKE Custom Products","tags":["15oz"]},{"quantity":1,"print_provider_id":1,"print_provider_sku":"mug15oz","print_provider":"SPOKE Custom Products","tags":["15oz"]}]
Mon Aug 24 2020 21:07:25 GMT+0300 (EEST);1340015.461;fulfilled;null;1;6837267;4;1835;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-015-005","print_provider":"Monster Digital ","tags":["Heather Navy","2XL"]}]
Mon Aug 03 2020 11:39:37 GMT+0300 (EEST);592917.4;fulfilled;null;1;6182991;4;1399;400;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Thu Aug 20 2020 11:34:45 GMT+0300 (EEST);1824335.571;fulfilled;null;1;7185125;2;1445;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_DARK_GREY_HEATHER_L","print_provider":"The Dream Junction ","tags":["Dark Grey Heather","L"]}]
Wed Aug 19 2020 04:23:27 GMT+0300 (EEST);1626235.848;fulfilled;null;1;7061931;4;1497;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_BLACK_L","print_provider":"The Dream Junction ","tags":["Black","L"]}]
Sun Aug 23 2020 19:46:40 GMT+0300 (EEST);1874648.6;fulfilled;null;1;7265886;4;1500;600;[{"quantity":1,"print_provider_id":1,"print_provider_sku":"mug11oz","print_provider":"SPOKE Custom Products","tags":["11oz"]}]
Sat Aug 15 2020 07:51:11 GMT+0300 (EEST);1785056.11;fulfilled;null;1;7196220;2;28800;3300;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SOG18","print_provider":"MWW On Demand","tags":["Large"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SOG18","print_provider":"MWW On Demand","tags":["Large"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SOG18","print_provider":"MWW On Demand","tags":["Large"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SOG18","print_provider":"MWW On Demand","tags":["Large"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-004-002","print_provider":"Monster Digital ","tags":["Black","M"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-006-003","print_provider":"Monster Digital ","tags":["Light Blue","L"]},{"quantity":1,"print_provider_id":16,"print_provider_sku":"44561","print_provider":"MyLocker","tags":["L","Tri-Blend Premium Heather"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-083-001","print_provider":"Monster Digital ","tags":["Pink","S"]},{"quantity":1,"print_provider_id":16,"print_provider_sku":"44539","print_provider":"MyLocker","tags":["M","Tri-Blend Vintage Black"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-002-004","print_provider":"Monster Digital ","tags":["White","XL"]}]
Wed Aug 12 2020 05:26:17 GMT+0300 (EEST);1493933.6186;fulfilled;null;1;6771683;1;9497;1400;[{"quantity":1,"print_provider_id":25,"print_provider_sku":"G180_White_4XL","print_provider":"DTG2Go","tags":[" White","4XL"]},{"quantity":1,"print_provider_id":25,"print_provider_sku":"B3001_white_XXXL","print_provider":"DTG2Go","tags":["White","3XL"]},{"quantity":1,"print_provider_id":25,"print_provider_sku":"G180_White_XXL","print_provider":"DTG2Go","tags":[" White","2XL"]}]
Fri Aug 28 2020 07:27:51 GMT+0300 (EEST);1664771.1156;in-production;null;1;7103014;2;2967;600;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-009-003","print_provider":"Monster Digital ","tags":["Navy","L"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"005-009-003","print_provider":"Monster Digital ","tags":["Navy","L"]}]
Sat Aug 22 2020 18:14:38 GMT+0300 (EEST);179729.1404;fulfilled;null;1;5819549;1;5000;600;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"20596","print_provider":"MWW On Demand","tags":["One size"]}]
Fri Aug 21 2020 13:53:39 GMT+0300 (EEST);1775207.3162;fulfilled;null;1;5918725;2;1341;400;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"022-088-002","print_provider":"Monster Digital ","tags":["Dark Grey Heather","M"]}]
Fri Aug 14 2020 04:07:28 GMT+0300 (EEST);927273.835;fulfilled;null;1;6473055;2;2203;1000;[{"quantity":1,"print_provider_id":1,"print_provider_sku":"towel-60x30in","print_provider":"SPOKE Custom Products","tags":["30x60"]}]
Mon Aug 03 2020 14:59:20 GMT+0300 (EEST);1787109.18;on-hold;null;1;7197776;2;51216;5000;[{"quantity":1,"print_provider_id":10,"print_provider_sku":"18391","print_provider":"MWW On Demand","tags":["2XL"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"18391","print_provider":"MWW On Demand","tags":["2XL"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SPSCSP2**white","print_provider":"MWW On Demand","tags":["6 oz.","White Seams","2XL"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SPSCSP2**white","print_provider":"MWW On Demand","tags":["6 oz.","White Seams","2XL"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SPSCSP2**white","print_provider":"MWW On Demand","tags":["6 oz.","White Seams","2XL"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SPSCSP2**white","print_provider":"MWW On Demand","tags":["6 oz.","White Seams","2XL"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"18403","print_provider":"MWW On Demand","tags":["2XL"]},{"quantity":1,"print_provider_id":16,"print_provider_sku":"402","print_provider":"MyLocker","tags":["2XL"," Navy"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SPSCSP3**white","print_provider":"MWW On Demand","tags":["6 oz.","White Seams","3XL"]},{"quantity":1,"print_provider_id":10,"print_provider_sku":"PRT-GEN-SPSCSP2**black","print_provider":"MWW On Demand","tags":["6 oz.","Black Seams","2XL"]}]
Sun Aug 02 2020 21:18:28 GMT+0300 (EEST);756450.1680;fulfilled;null;1;6317886;2;1445;400;[{"quantity":1,"print_provider_id":3,"print_provider_sku":"3001_HEATHER_NAVY_S","print_provider":"The Dream Junction ","tags":["Heather Navy","S"]}]
Mon Aug 24 2020 09:32:14 GMT+0300 (EEST);1782844.1497;fulfilled;null;1;7194519;2;2030;600;[{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-004-003","print_provider":"Monster Digital ","tags":["Black","L"]},{"quantity":1,"print_provider_id":29,"print_provider_sku":"001-004-003","print_provider":"Monster Digital ","tags":["Black","L"]}]
Tue Aug 18 2020 19:17:36 GMT+0300 (EEST);105752.87425;fulfilled;null;1;5755049;1;2300;450;[{"quantity":1,"print_provider_id":1,"print_provider_sku":"iph7plustough","print_provider":"SPOKE Custom Products","tags":["iPhone 7 Plus, iPhone 8 Plus Tough"]}]
